ID	source_form	phon_form	notes	source	cognate_class	reliability
189	NOIS			DyenDB	2	A
190	IFUSTU			DyenDB	9	A
191	ITTE			DyenDB	2	A
192	KANDO			DyenDB	200	A
193	INUMBE			DyenDB	200	A
194	BIANKU			DyenDB	200	A
195	KIE			DyenDB	200	A
196	LARGU			DyenDB	3	A
197	MUTHTHERE			DyenDB	208	A
198	VENTU			DyenDB	200	A
199	ALA			DyenDB	6	A
200	INNETTARE			DyenDB	203	A
201	KIN			DyenDB	211	A
202	EMINA			DyenDB	200	A
203	BUSKU			DyenDB	206	A
204	MERME			DyenDB	203	A
205	VOIS			DyenDB	200	A
206	ANNU			DyenDB	2	A
207	GROGU			DyenDB	5	A
